licensetype,licensename,name_frim,license_validity,constitution_particulars,mfg_districtname,mfg_mandalname,mfg_villagename,licensetype_Sales License,licensetype_nan,licensename_Restricted (Gen.Store),licensename_Retail Sale,licensename_Schedule X Drugs License (Retail),licensename_Whole Sale,licensename_Whole Sale & Retail,licensename_nan,constitution_particulars_Limited Company,constitution_particulars_Others,constitution_particulars_Partnership,constitution_particulars_Private Ltd Company,constitution_particulars_Proprietary,constitution_particulars_Society,constitution_particulars_nan,mfg_districtname_encoded
Sales License,Retail Sale,BHAVANI VETERINARY AND MEDICALS,23/01/2023,Partnership,PEDDAPALLI,Sultanabad,Sulthanabad,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,21.0
Sales License,Retail Sale,AZISTA INDUSTRIES PRIVATE LIMITED,26/01/2023,Private Ltd Company,MEDCHAL - MALKAJGIRI,Kukatpally,Moosapet,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,16.0
Sales License,Whole Sale,NEW UNIQUE HEALTH CARE PHARMACY,25/01/2023,Proprietary,ADILABAD,Adilabad (Urban) ,Adilabad,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0
Sales License,Retail Sale,AYYAPPA MEDICAL AND GENERAL STORES,28/01/2023,Partnership,MAHABUBNAGAR,Jadcherla,Pedda Adiryal,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,13.0
Sales License,Whole Sale,Sindhu Sri Agencies,10/01/2023,Proprietary,MEDCHAL - MALKAJGIRI,Kukatpally,Kukatpally,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,MADEENA MEDICAL FANCY AND GENERAL STORES,02/12/2022,Proprietary,KHAMMAM,Kalluru,Kalluru,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,10.0
Sales License,Retail Sale,SREE LAXMI MEDICAL HALL,30/11/2022,Partnership,NAGARKURNOOL,Kalwakurthy,Kalwakurthy,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,17.0
Sales License,Whole Sale,ROMSONS MEDSOURCE,04/01/2023,Partnership,RANGA REDDY,Rajendranagar,Katedhan,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,23.0
Sales License,Whole Sale & Retail,M/S SRI KODALI MEDICALS,31/12/2022,Proprietary,HYDERABAD,Ameerpet,Ameerpet,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.0
Sales License,Whole Sale,SWISSIND PHARMACEUTICALS,10/01/2023,Proprietary,HYDERABAD,Amberpet,Amberpet,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,SARITHA MEDICAL AND GENARAL STORES,24/12/2022,Proprietary,YADADRI BHUVANAGIRI,Choutuppal,Choutuppal,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,30.0
Sales License,Whole Sale,SRI LAXMI MEDICAL AGENCIES,31/12/2022,Partnership,MAHABUBNAGAR,Mahabuanagar (U),Mahbubnagar  (M +OG),True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,13.0
Sales License,Retail Sale,Sri Sai Chandra Medical and general Stores,31/12/2022,Proprietary,MEDCHAL - MALKAJGIRI,Alwal,Alwal,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
Sales License,Whole Sale & Retail,RAVI MEDICAL HALL,31/12/2022,Proprietary,NALGONDA,Nalgonda,Nalgonda,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,18.0
Sales License,Retail Sale,MADEENA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,BHADRADRI,Yellandu,Yellandu,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.0
Sales License,Whole Sale,SATYANARAYANA AGENCIES,17/01/2023,Proprietary,BHADRADRI,Kothagudem ,Kothagudem,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.0
Sales License,Whole Sale,SRI LAXMI AGENCIES,31/12/2022,Proprietary,BHADRADRI,Kothagudem ,Kothagudem,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.0
Sales License,Retail Sale,MAHESHWARI MEDICAL AND GENERAL STORES,20/05/2026,Partnership,KAMAREDDY,Kamareddy,Kamareddy ( U ),True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,8.0
Sales License,Whole Sale,VK SARANU LIFESCIENCES PRIVATE LIMITED,01/01/2023,Private Ltd Company,MEDCHAL - MALKAJGIRI,Kukatpally,Kukatpally,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,16.0
Sales License,Retail Sale,SRI VENKATESHWARA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,KARIMNAGAR,Kothapally,Kothapalli(Haveli),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,9.0
Sales License,Whole Sale,VISHNU DISTRIBUTORS,31/12/2022,Proprietary,HYDERABAD,Koti,Giriraj Lane,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,SRI SAI SANGAMESHWARA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,SANGAREDDY,Nyalkal,Nyalkal,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,24.0
Sales License,Whole Sale,DAUSSET LIFE SCIENCES,04/01/2023,Partnership,RANGA REDDY,Rajendranagar,Hyderguda,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,23.0
Sales License,Retail Sale,AMEER MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,WANAPARTHY,Amarachintha,Amarchinta,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,28.0
Sales License,Retail Sale,V NEEDS MEDICAL AND GENERAL STORES,25/12/2022,Partnership,HYDERABAD,Ameerpet,Banjara Hills,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.0
Sales License,Retail Sale,SRI SAI SRIRAM MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,MEDCHAL - MALKAJGIRI,Uppal,Ramanthapur Khalsa,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,SRI RAMA MEDICAL AND GENERAL STORES,09/01/2023,Proprietary,MEDCHAL - MALKAJGIRI,Uppal,Ramanthapur Khalsa,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,MADHU MEDICAL HALL,27/11/2022,Proprietary,NALGONDA,Nalgonda,Nalgonda,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,18.0
Sales License,Whole Sale & Retail,RAJENDER MEDICAL HALL,26/12/2022,Partnership,HYDERABAD,Chikkadpally,Kachiguda,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3.0
Sales License,Retail Sale,KAVERI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,RAJANNA(SIRISILLA),Yellareddipet,Yellareddypet,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,22.0
Sales License,Retail Sale,SRINIVASA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,PEDDAPALLI,Sultanabad,Sulthanabad,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,21.0
Sales License,Retail Sale,SRI SURAJ MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,KAMAREDDY,Kamareddy,Kamareddy ( U ),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,8.0
Sales License,Retail Sale,SRI RAGHAVENDRA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,NIRMAL,Kuntala ,Kuntala,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,19.0
Sales License,Retail Sale,PADMA MEDICAL STORES,31/12/2022,Proprietary,RAJANNA(SIRISILLA),Sircilla,Sircilla,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,22.0
Sales License,Retail Sale,SRI VENKATESHWARA MEDICAL GENERAL STORES,07/01/2023,Proprietary,SANGAREDDY,Ameenpur,Ameenpur,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,24.0
Sales License,Retail Sale,SRI VENKATESWARA MEDICAL AND GENERAL STORES,20/12/2022,Partnership,KHAMMAM,Tirumalayapalem,Tettelapadu,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,10.0
Sales License,Retail Sale,KAMAL MEDICAL AND GENERAL STORES HUMAN AND VETERINARY,31/12/2022,Proprietary,SIDDIPET,Husnabad,Husnabad,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,25.0
Sales License,Retail Sale,AMARNATH MEDICAL AND GENERAL STOES,31/12/2022,Proprietary,JAGITHYAL,Metpalli,Metpalli,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,4.0
Sales License,Retail Sale,NEW BROTHERS MEDICAL AND GENERAL STORE,06/01/2023,Partnership,HYDERABAD,Mehdipatnam,Mehdipatnam,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.0
Sales License,Whole Sale,REYAAN LIFE SCIENCES,15/01/2023,Proprietary,KHAMMAM,Khammam (Urban),Khammam,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,10.0
Sales License,Whole Sale,VASU AGENCIES HYD PRIVATE LIMITED,05/01/2023,Private Ltd Company,HYDERABAD,Khairatabad,Himayathnagar,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3.0
Sales License,Retail Sale,SINDHU MEDICAL AND GENERAL STORES,02/01/2023,Partnership,MEDCHAL - MALKAJGIRI,Uppal,Uppal Khalsa,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,16.0
Sales License,Whole Sale,VASUDEVA MEDICAL AGENCIES PHARMACEUTICALS DISTRIBUTORS,29/01/2023,Partnership,KARIMNAGAR,Karimnagar,Karimnagar,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,9.0
Sales License,Retail Sale,S.S. MEDICAL AND GENERAL STORES,09/01/2023,Proprietary,JAYASHANKAR,Tadvai,Medaram (D),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,6.0
Sales License,Whole Sale,DRUGMART PHARMACEUTICALDISTRIBUTORS,22/01/2023,Proprietary,HYDERABAD,Marredpally,S.D.Road,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Whole Sale,LAXMI PRIYA PHARMACEUTICAL AGENCIES,03/04/2027,Partnership,NIZAMABAD,Nizamabad South ,Nizamabad,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,20.0
Sales License,Retail Sale,SUVARNA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,JOGULAMBA - GADWAL,Gadwal,GADWAL(RURAL),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,7.0
Sales License,Retail Sale,SRI OM MEDICAL AND GENERAL STORES,17/01/2023,Proprietary,WARANGAL,Warangal,Girmajipet,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,29.0
Sales License,Retail Sale,LAXMI GANAPATHI MEDICAL AND GENARAL STORES,18/01/2023,Proprietary,NALGONDA,Chinthapally,Kurmedu,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,18.0
Sales License,Retail Sale,MED LIFE PHARMACY,23/01/2023,Partnership,MAHABUBNAGAR,Mahabuanagar (U),Mahbubnagar  (M +OG),True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,13.0
Sales License,Retail Sale,SRI BALAJI MEDICAL AND GENERAL STORES,18/12/2022,Proprietary,NIZAMABAD,Armoor,Armoor (Municipal Area),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,20.0
Sales License,Retail Sale,VARUN PHARMACY,18/01/2023,Partnership,MANCHERIAL,Mancherial,Mancherial,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,14.0
Sales License,Retail Sale,DCMS AND ALLIED HOSPITAL ESRA HOSPITAL PHARMACY A UNIT OF DAR US SALAM EDUC.TRUST,31/12/2022,Others,HYDERABAD,Charminar,"Sha Ali Banda, Shamsheergunj",True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3.0
Sales License,Whole Sale,IRIMED PHARMA DISTRIBUTORS,26/01/2023,Partnership,KARIMNAGAR,Karimnagar,Karimnagar,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,9.0
Sales License,Whole Sale & Retail,POLO PHARMACY,24/01/2023,Partnership,NIZAMABAD,Nizamabad North,Arsapally (Part),True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,20.0
Sales License,Retail Sale,LAXMI MEDICAL AND GENERAL STORES,21/01/2023,Partnership,MEDCHAL - MALKAJGIRI,Uppal,Nacharam,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,16.0
Sales License,Retail Sale,SAI PRUDHVI MEDICAL AND GENERAL STORE,01/02/2023,Partnership,MEDCHAL - MALKAJGIRI,Kukatpally,Kukatpally,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,16.0
Sales License,Whole Sale,RA Chem Pharma Ltd,24/01/2023,Limited Company,MEDCHAL - MALKAJGIRI,Uppal,Nacharam,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,16.0
Sales License,Retail Sale,DEVRAJ ORTHOPAEDIC HOSPITAL PHARMACY,01/01/2023,Partnership,BHADRADRI,Bhadrachalam,Bhadrachalam,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.0
Sales License,Retail Sale,VANITHA PHARMACY,03/01/2023,Proprietary,MAHABUBNAGAR,Narayanpet,Naraynpet,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,13.0
Sales License,Retail Sale,Sri Raghavendra  and Medical  General Stores,31/12/2022,Proprietary,WARANGAL,Warangal,Girmajipet,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,29.0
Sales License,Retail Sale,KHIDMAT E KHALQ OP PHARMACY,21/01/2023,Society,HYDERABAD,Gowliguda,Gowliguda,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3.0
Sales License,Retail Sale,SRI SRINIVASA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,RANGA REDDY,Shamshabad,Shamshabad (P),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,23.0
Sales License,Retail Sale,SRINIVASA MEDICAL AND GENERAL STORES,18/12/2022,Partnership,MEDCHAL - MALKAJGIRI,Ghatkesar,Korremul,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,16.0
Sales License,Retail Sale,TIRUMALA MEDICALS,31/12/2022,Proprietary,HYDERABAD,Marredpally,Sikh Village,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,SHIVA SHANKAR MEDICAL AND GENERAL STORES,30/12/2022,Partnership,WANAPARTHY,Amarachintha,Amarchinta,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,28.0
Sales License,Retail Sale,M/s. Sri Sai Medical and General Stores,31/12/2022,Proprietary,RANGA REDDY,Saroornagar,Bairamalguda,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,23.0
Sales License,Retail Sale,SRI RAGHAVENDRA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,HYDERABAD,Vengalrao Nagar,S.R.Nagar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,SRI SAI MEDICAL AND GENERAL STORES,23/12/2022,Partnership,KHAMMAM,Wyra,Tatipudi,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,10.0
Sales License,Whole Sale & Retail,SREE GAYATHRI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,MEDCHAL - MALKAJGIRI,Kukatpally,Kukatpally,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,SRI SHIVA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,VIKARABAD,Kotepally,Kotepally,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,27.0
Sales License,Retail Sale,VIJAYA LAXMI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,MEDCHAL - MALKAJGIRI,Uppal,Uppal Khalsa,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
Sales License,Whole Sale,SRI SAI KIRAN MEDICAL AGENCIES,31/12/2022,Partnership,HYDERABAD,Koti,Inder Bagh,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3.0
Sales License,Retail Sale,SRI BALAJI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,RANGA REDDY,Choudergudem,Chowdergudem (Jilled),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,23.0
Sales License,Retail Sale,SRINIVASA MEDICAL HALL,31/12/2022,Proprietary,KARIMNAGAR,Karimnagar,Karimnagar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,9.0
Sales License,Retail Sale,DEVI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,JOGULAMBA - GADWAL,Ghattu,Ghattu,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,7.0
Sales License,Whole Sale & Retail,AROGYA MEDICAL AND GENERAL STORES,31/12/2022,Partnership,MAHABUBNAGAR,Mahabuanagar (U),Mahbubnagar  (M +OG),True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13.0
Sales License,Retail Sale,LIBERTY MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,WANAPARTHY,Wanaparthy,WANAPARTHY,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,28.0
Sales License,Retail Sale,NEW BRIGHT MEDICAL AND GENERAL STORES,04/01/2023,Partnership,HYDERABAD,Gowliguda,Malakpet,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.0
Sales License,Whole Sale,SRI SAI SRINIVASA VETERINAR MEDICAL AGENCIES,31/12/2022,Proprietary,NALGONDA,Anumula (Haliya),Anumula,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,18.0
Sales License,Retail Sale,CH.VENKATA RAMAIAH MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,KHAMMAM,Wyra,Somavaram,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,10.0
Sales License,Retail Sale,SAI SRI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,KAMAREDDY,Kamareddy,Kamareddy ( U ),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,8.0
Sales License,Retail Sale,SHOBHA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,HYDERABAD,Koti,Esamia Bazar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,SRINIVASA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,KARIMNAGAR,Ramadugu,Velichal,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,9.0
Sales License,Retail Sale,PATANJALI MEDICAL AND GENERAL STORES,28/12/2022,Partnership,HANUMAKONDA,Hanamkonda,Hanamkonda,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2.0
Sales License,Retail Sale,SRI BALAJI MEDICAL AND GENERAL STORES,08/05/2023,Proprietary,MEDCHAL - MALKAJGIRI,Balanagar,Balanagar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
